url_path,views_total,views_unique
/SERVIR-WA/GALUP/wiki/Scripts,18,7
/SERVIR-WA/GALUP,17,14
/SERVIR-WA/GALUP/issues/new,17,4
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M2_exercise1.md,14,4
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,11,10
/SERVIR-WA/GALUP/blob/master/training/2_rs/module1.md,8,5
/SERVIR-WA/GALUP/blob/master/training/2_rs/module2.md,7,4
/SERVIR-WA/GALUP/issues,7,4
/SERVIR-WA/GALUP/tree/master/training/2_rs,7,4
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M3_exercise1.md,6,2
