url_path,views_total,views_unique
/SERVIR-WA/GALUP,44,14
/SERVIR-WA/GALUP/blob/master/training/3_idu/module.md,38,11
/SERVIR-WA/GALUP/issues,27,8
/SERVIR-WA/GALUP/blob/master/training/3_idu/exercise.md,24,13
/SERVIR-WA/GALUP/tree/master/training/3_idu,20,9
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,13,5
/SERVIR-WA/GALUP/issues/new,6,4
/SERVIR-WA/GALUP/tree/master/training/3_idu/datasets,5,5
/SERVIR-WA/GALUP/issues/412,5,3
/SERVIR-WA/GALUP/wiki/Install,5,2
