url_path,views_total,views_unique
/SERVIR-WA/GALUP,14,8
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,7,5
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,7,3
/SERVIR-WA/GALUP/wiki/Tools,7,3
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,5,4
/SERVIR-WA/GALUP/tree/master/training,4,3
/SERVIR-WA/GALUP/tree/master/training/2_rs,4,3
/SERVIR-WA/GALUP/wiki/Install,4,1
/SERVIR-WA/GALUP/tree/master/training/1_lu,3,3
/SERVIR-WA/GALUP/find/master,2,2
