url_path,views_total,views_unique
/SERVIR-WA/GALUP,33,9
/SERVIR-WA/GALUP/blob/master/training/2_rs/module2.md,7,3
/SERVIR-WA/GALUP/wiki/Scripts,6,4
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module2.md,6,3
/SERVIR-WA/GALUP/tree/master/training,6,3
/SERVIR-WA/GALUP/tree/master/training/2_rs,6,2
/SERVIR-WA/GALUP/tree/master/training/1_lu/modules,4,4
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module1.md,3,3
/SERVIR-WA/GALUP/blob/master/training/2_rs/module1.md,3,3
/SERVIR-WA/GALUP/blob/master/training/2_rs/module3.md,3,3
