url_path,views_total,views_unique
/SERVIR-WA/GALUP/issues/new,17,4
/SERVIR-WA/GALUP/wiki/Scripts,16,7
/SERVIR-WA/GALUP,14,12
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M2_exercise1.md,11,4
/SERVIR-WA/GALUP/blob/master/training/1_lu/modules/module3.md,9,8
/SERVIR-WA/GALUP/blob/master/training/2_rs/module2.md,7,4
/SERVIR-WA/GALUP/issues,6,3
/SERVIR-WA/GALUP/tree/master/training/2_rs,6,3
/SERVIR-WA/GALUP/blob/master/training/2_rs/Exercises/M3_exercise1.md,6,2
/SERVIR-WA/GALUP/blob/master/training/2_rs/module1.md,5,3
